PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
0.0722070844686648,0.0982800982800982,0.1859456786339907,0.23828125,0.101010101010101,0.0339675327138393,0.2604562737642585,0.7451361867704307,0.2652388797364086,0.0,0.0380952380952381
0.0817438692098092,0.1105651105651105,0.1946521419641084,0.2734375,0.1111111111111111,0.0246248589489828,0.2490494296577946,0.737354085603112,0.271828665568369,0.0,0.0095238095238095
0.0926430517711171,0.1179361179361179,0.1990053736291673,0.3046875,0.1817171717171717,0.0152821851841263,0.2319391634980988,0.737354085603112,0.2734761120263591,0.0,0.0952380952380952
0.103542234332425,0.1339066339066339,0.2643038486050504,0.36328125,0.1717171717171717,0.0050052440427842,0.2281368821292775,0.7334630350194544,0.2767710049423394,0.0,0.019047619047619
0.1294277929155313,0.1461916461916462,0.3078361652556391,0.4296875,0.2221212121212121,0.0012681745368416,0.1996197718631178,0.7217898832684817,0.2850082372322899,0.0,0.0
0.1430517711171662,0.1584766584766584,0.3165426285857569,0.421875,0.2525252525252525,0.0012681745368416,0.1939163498098859,0.7023346303501938,0.28665568369028,0.0,0.0
0.1525885558583106,0.1707616707616707,0.3034829335905802,0.42578125,0.2626262626262626,0.0012681745368416,0.1768060836501901,0.684824902723733,0.314662273476112,0.0,0.0
0.1689373297002724,0.1842751842751842,0.2817167752652859,0.41796875,0.2525252525252525,0.0012681745368416,0.1844106463878326,0.6673151750972757,0.3064250411861614,0.0,0.0666666666666666
0.1757493188010899,0.183046683046683,0.277363543600227,0.41015625,0.2322222222222222,0.0012681745368416,0.1730038022813688,0.6478599221789878,0.3064250411861614,0.0,0.1238095238095238
0.164850136239782,0.1609336609336609,0.3600749452363456,0.3984375,0.2322222222222222,0.0012681745368416,0.155893536121673,0.6284046692606999,0.3196046128500823,0.0,0.1142857142857142
0.1485013623978201,0.1425061425061425,0.3992540302218754,0.40234375,0.2322222222222222,0.0012681745368416,0.1387832699619771,0.6206225680933848,0.3179571663920922,0.0,0.0095238095238095
0.1335149863760218,0.128992628992629,0.3208958602508157,0.37890625,0.2221212121212121,0.0012681745368416,0.1197718631178707,0.6108949416342391,0.3344316309719934,0.0,0.0857142857142857
0.1158038147138964,0.1265356265356265,0.3470152502411689,0.359375,0.2424242424242424,0.0012681745368416,0.1159695817490494,0.6070038910505815,0.3393739703459637,0.0,0.0
0.1294277929155313,0.1363636363636363,0.3557217135712867,0.3828125,0.2827272727272727,0.0012681745368416,0.155893536121673,0.6128404669260696,0.3640856672158155,0.0,0.0095238095238095
0.1280653950953678,0.1498771498771498,0.3426620185761101,0.36328125,0.2726262626262626,0.0012681745368416,0.241444866920152,0.6031128404669239,0.299835255354201,0.0,0.0761904761904762
0.1253405994550408,0.1388206388206388,0.4427863468724641,0.36328125,0.2322222222222222,0.0022024419133272,0.2946768060836501,0.5933852140077818,0.3047775947281713,0.0,0.0571428571428571
0.1198910081743869,0.1351351351351351,0.4427863468724641,0.375,0.2121212121212121,0.0087423135487268,0.3479087452471482,0.5758754863813245,0.3031301482701812,0.0,0.1047619047619047
0.1294277929155313,0.1486486486486486,0.3600749452363456,0.3984375,0.2424242424242424,0.0124793830546694,0.3992395437262357,0.554474708171206,0.299835255354201,0.0,0.0476190476190476
0.1416893732970027,0.1621621621621621,0.3034829335905802,0.42578125,0.2525252525252525,0.0152821851841263,0.4733840304182509,0.5311284046692606,0.3014827018121911,0.0,0.1714285714285714
0.1512261580381471,0.1572481572481572,0.1859456786339907,0.32421875,0.1717171717171717,0.0349018000903249,0.5133079847908745,0.5038910505836576,0.2981878088962109,0.0,0.3809523809523809
0.106267029972752,0.1253071253071253,0.0814681186725777,0.171875,0.0909090909090909,0.0629298213848944,0.5304182509505703,0.4922178988326848,0.271828665568369,0.0,0.6666666666666666
0.0626702997275204,0.0958230958230958,0.0292293386918712,0.05859375,0.0404040404040404,0.0872207731735212,0.5342205323193916,0.4844357976653697,0.2751235584843493,0.0,0.4476190476190476
0.0340599455040872,0.0786240786240786,0.0597019603472834,0.12109375,0.0606060606060606,0.0760095646556935,0.5190114068441065,0.4883268482490273,0.2833607907742999,0.0,0.1238095238095238
0.0517711171662125,0.1277641277641277,0.1032342769978721,0.2265625,0.0909090909090909,0.0619955540084087,0.4581749049429657,0.5038910505836576,0.3047775947281713,0.0,0.1238095238095238
0.0749318801089918,0.1277641277641277,0.1119407403279898,0.28125,0.1111111111111111,0.0461130086081527,0.4068441064638783,0.5252918287937725,0.3558484349258649,0.0,0.0952380952380952
0.1144414168937329,0.2579852579852579,0.2512441536098738,0.48828125,0.1919191919191919,0.0152821851841263,0.3479087452471482,0.5408560311284027,0.3673805601317957,0.0,0.0
0.1893732970027248,0.3341523341523341,0.242537690279756,0.5234375,0.2221212121212121,0.0031367092898129,0.3174904942965779,0.5466926070038909,0.3887973640856672,0.0,0.0
0.2029972752043596,0.2457002457002457,0.1946521419641084,0.46875,0.2322222222222222,0.0012681745368416,0.2946768060836501,0.5505836575875485,0.3756177924217463,0.0,0.019047619047619
0.1907356948228882,0.1805896805896805,0.1250004353231665,0.41015625,0.2221212121212121,0.0012681745368416,0.2699619771863117,0.5583657587548636,0.3871499176276771,0.0,0.0380952380952381
0.1049046321525885,0.1216216216216216,0.1380601303183431,0.3984375,0.3231313131313131,0.0012681745368416,0.3536121673003802,0.5758754863813245,0.3245469522240527,0.0,0.0380952380952381
0.0885558583106266,0.1326781326781327,0.1990053736291673,0.41796875,0.3939393939393939,0.0022024419133272,0.4068441064638783,0.5914396887159512,0.2932454695222405,0.0,0.4666666666666667
0.0790190735694822,0.1068796068796068,0.0901745820026955,0.21875,0.0808080808080808,0.0199535220665545,0.3954372623574144,0.6089494163424121,0.2965403624382208,0.0,0.3428571428571428
0.0544959128065395,0.0565110565110565,0.026108942234357,0.07077890625,0.0555555555555555,0.0872207731735212,0.3783269961977186,0.6147859922179002,0.2965403624382208,0.0,0.1428571428571428
0.0136239782016348,0.0208845208845208,0.0118164120316358,0.046875,0.0303030303030303,0.0778780994086648,0.3593155893536122,0.6128404669260696,0.2915980230642504,0.0,0.3428571428571428
0.0040871934604904,0.0135135135135135,0.0335825703569301,0.1015625,0.0404040404040404,0.0601270192554374,0.3365019011406844,0.6322957198443575,0.2751235584843493,0.0,0.2571428571428572
0.0054495912806539,0.0208845208845208,0.0553487286822245,0.1796875,0.0505050505050505,0.0367703348432962,0.3326996197718631,0.6420233463035032,0.2915980230642504,0.0,0.2285714285714285
0.0081743869209809,0.0257985257985257,0.0771148870075189,0.23046875,0.0707070707070707,0.0246248589489828,0.2984790874524715,0.655642023346303,0.3163097199341022,0.0,0.1904761904761904
0.0095367847411444,0.0356265356265356,0.1119407403279898,0.3125,0.0808080808080808,0.0068737787957555,0.3555133079847908,0.6692607003891027,0.3179571663920922,0.0,0.3047619047619048
0.0108991825613079,0.0393120393120393,0.1162939719930487,0.2890625,0.101010101010101,0.0124793830546694,0.3821292775665399,0.684824902723733,0.2883031301482702,0.0,0.2666666666666666
0.0163487738419618,0.0282555282555282,0.0771148870075189,0.1484375,0.0606060606060606,0.0507843454905809,0.4068441064638783,0.6906614785992211,0.2817133443163097,0.0,0.2285714285714285
0.0,0.0061425061425061,0.0597019603472834,0.109375,0.0505050505050505,0.066666890890837,0.4372623574144486,0.684824902723733,0.2899505766062603,0.0,0.0
0.0136239782016348,0.0159705159705159,0.0509954970171656,0.08984375,0.0404040404040404,0.0741410299027222,0.4524714828897338,0.6789883268482484,0.271828665568369,0.0,0.2285714285714285
0.0136239782016348,0.0221130221130221,0.0422890336870479,0.07421875,0.0404040404040404,0.0797466341616361,0.4828897338403041,0.6517509727626454,0.2586490939044481,0.0,0.3142857142857142
0.0,0.0085995085995086,0.0248761070268124,0.0625,0.0404040404040404,0.08535223842055,0.5,0.6303501945525269,0.2701812191103789,0.0,0.1333333333333333
0.0,0.0049140049140049,0.0248761070268124,0.0625,0.0404040404040404,0.08535223842055,0.5095057034220531,0.6128404669260696,0.2767710049423394,0.0,0.1238095238095238
0.0013623978201634,0.0098280098280098,0.0248761070268124,0.08203125,0.0404040404040404,0.082549436291093,0.5152091254752851,0.6031128404669239,0.2817133443163097,0.0,0.1904761904761904
0.0204359673024523,0.0196560196560196,0.037935802021989,0.11328125,0.0505050505050505,0.0788123667851504,0.4980988593155893,0.5914396887159512,0.2701812191103789,0.0,0.2761904761904761
0.0190735694822888,0.027027027027027,0.0335825703569301,0.12109375,0.0505050505050505,0.0946949121854064,0.4695817490494296,0.5972762645914393,0.2668863261943987,0.0,0.2857142857142857
0.0231607629427792,0.0331695331695331,0.037935802021989,0.12890625,0.0505050505050505,0.0872207731735212,0.4581749049429657,0.6070038910505815,0.3047775947281713,0.0,0.2761904761904761
0.0381471389645776,0.0712530712530712,0.0553487286822245,0.19921875,0.0606060606060606,0.0629298213848944,0.4467680608365019,0.6108949416342391,0.3097199341021417,0.0,0.2571428571428572
0.0490463215258855,0.1031941031941031,0.0814681186725777,0.2578125,0.0909090909090909,0.0433102064786958,0.4258555133079847,0.6167315175097272,0.3294892915980231,0.0,0.1333333333333333
0.0653950953678474,0.1117936117936117,0.1206472036581076,0.28515625,0.101010101010101,0.0386388695962675,0.4125475285171102,0.6167315175097272,0.3311367380560132,0.0,0.1904761904761904
0.0762942779291553,0.1179361179361179,0.1032342769978721,0.328125,0.101010101010101,0.029296195831411,0.4087452471482889,0.6108949416342391,0.3278418451400329,0.0,0.2857142857142857
0.0858310626702997,0.1142506142506142,0.1990053736291673,0.3515625,0.1212121212121212,0.0946949121854064,0.3973384030418251,0.5914396887159512,0.3393739703459637,0.0,0.2571428571428572
0.6607629427792915,0.6339066339066339,0.4993783585182295,0.93359375,0.4746464646464646,0.0993662490678347,0.3212927756653992,0.2509727626459117,0.500823723228995,0.0,0.0857142857142857
0.608991825613079,0.5565110565110565,0.4601992735326997,0.8984375,0.4848484848484848,0.0993662490678347,0.3193916349809885,0.2548638132295728,0.4958813838550247,0.0,0.0857142857142857
0.489100817438692,0.4975429975429975,0.4340798835423464,0.875,0.4746464646464646,0.0993662490678347,0.2965779467680608,0.2490272373540847,0.4876441515650741,0.0,0.0
0.4346049046321525,0.4447174447174447,0.3861943352266988,0.8359375,0.4544444444444444,0.0993662490678347,0.2851711026615969,0.2470817120622541,0.4843492586490939,0.0,0.0571428571428571
0.4155313351498637,0.4103194103194102,0.312189396920698,0.73046875,0.4141414141414141,0.0993662490678347,0.2832699619771863,0.2548638132295728,0.4827018121911038,0.0,0.0952380952380952
0.3991825613079018,0.3931203931203931,0.2381844586146971,0.7109375,0.4444444444444444,0.0993662490678347,0.2832699619771863,0.2704280155642031,0.4925864909390445,0.0,0.019047619047619
0.1634877384196185,0.1584766584766584,0.2599506169399915,0.7578125,0.4746464646464646,0.0993662490678347,0.2851711026615969,0.2821011673151758,0.4843492586490939,0.0,0.0666666666666666
0.0,0.0049140049140049,0.2599506169399915,0.734375,0.5151515151515152,0.0993662490678347,0.344106463878327,0.2937743190661486,0.5107084019769358,0.0,0.0095238095238095
0.0,0.2714987714987715,0.2991297019255214,0.7734375,0.595959595959596,0.0993662490678347,0.4391634980988593,0.2957198443579756,0.4942339373970346,0.0,0.0952380952380952
0.4196185286103542,0.4557739557739557,0.3992540302218754,0.76953125,0.5353535353535354,0.0993662490678347,0.5342205323193916,0.3015564202334637,0.4678747940691927,0.0,0.0952380952380952
0.3501362397820163,0.2395577395577395,0.3518490786820503,0.7396078125,0.4444444444444444,0.0993662490678347,0.5969581749049429,0.2976653696498026,0.4398682042833608,0.0,0.0857142857142857
0.268392370572207,0.2469287469287469,0.2381844586146971,0.7265625,0.3535353535353535,0.0993662490678347,0.6216730038022813,0.289883268482491,0.4810543657331136,0.0,0.2952380952380952
0.1430517711171662,0.1375921375921376,0.1206472036581076,0.4609375,0.1717171717171717,0.0993662490678347,0.6311787072243346,0.2723735408560301,0.4530477759472817,0.0,0.2761904761904761
0.212534059945504,0.2457002457002457,0.1467665936484608,0.43359375,0.1717171717171717,0.0993662490678347,0.5456273764258555,0.2704280155642031,0.5387149917627677,0.0,0.3333333333333333
0.2724795640326975,0.6031941031941032,0.2512441536098738,0.49609375,0.2726262626262626,0.0993662490678347,0.4809885931558935,0.2743190661478607,0.5205930807248764,0.0,0.4666666666666667
0.38283378746594,0.515970515970516,0.3644281769014045,0.53125,0.3231313131313131,0.0993662490678347,0.4448669201520912,0.2801556420233453,0.4925864909390445,0.0,0.4857142857142856
0.217983651226158,0.2923832923832923,0.2512441536098738,0.40625,0.1817171717171717,0.0965634469383777,0.4258555133079847,0.2840466926070029,0.500823723228995,0.0,0.2285714285714285
0.1471389645776566,0.1584766584766584,0.1772392153038729,0.3203125,0.1111111111111111,0.0918921100559495,0.4068441064638783,0.2879377431906604,0.500823723228995,0.0,0.1523809523809524
0.0667574931880108,0.0995085995085995,0.142413361983402,0.2421875,0.0909090909090909,0.0918921100559495,0.3935361216730038,0.2976653696498026,0.5090609555189456,0.0,0.1238095238095238
0.1158038147138964,0.1339066339066339,0.1293536669882253,0.3125,0.1111111111111111,0.0918921100559495,0.3783269961977186,0.2976653696498026,0.4876441515650741,0.0,0.1809523809523809
0.0749318801089918,0.0859950859950859,0.1511198253135197,0.33984375,0.1111111111111111,0.0918921100559495,0.3555133079847908,0.2937743190661486,0.4645799011532125,0.0,0.2857142857142857
0.0735694822888283,0.0958230958230958,0.1293536669882253,0.32421875,0.1212121212121212,0.0918921100559495,0.3326996197718631,0.289883268482491,0.4514003294892916,0.0,0.1809523809523809
0.1144414168937329,0.0503685503685503,0.172885983638814,0.3671875,0.1515151515151515,0.0918921100559495,0.3307984790874524,0.2723735408560301,0.4415156507413509,0.0,0.0952380952380952
0.0613079019073569,0.0626535626535626,0.2164183002894028,0.3203125,0.1616161616161616,0.0918921100559495,0.3193916349809885,0.235408560311285,0.4415156507413509,0.0,0.0380952380952381
0.0640326975476839,0.0823095823095823,0.2207715319544616,0.3984375,0.2221212121212121,0.0918921100559495,0.3022813688212927,0.2101167315175089,0.4448105436573311,0.0,0.0
0.0749318801089918,0.0921375921375921,0.2381844586146971,0.30078125,0.2322222222222222,0.0918921100559495,0.2756653992395437,0.1906614785992211,0.4563426688632619,0.0,0.0095238095238095
0.0831062670299727,0.1117936117936117,0.2316546111171088,0.2890625,0.2322222222222222,0.0918921100559495,0.2680608365019011,0.1712062256809332,0.4645799011532125,0.0,0.1142857142857142
0.0967302452316076,0.1179361179361179,0.2251247636195205,0.33984375,0.2171212121212121,0.0918921100559495,0.2623574144486691,0.1478599221789878,0.4563426688632619,0.0,0.0857142857142857
0.108991825613079,0.1191646191646191,0.2555973852749326,0.380859375,0.202020202020202,0.0918921100559495,0.2509505703422053,0.1284046692606999,0.4596375617792422,0.0,0.0
0.106267029972752,0.1302211302211302,0.3078361652556391,0.421875,0.2726262626262626,0.0918921100559495,0.2642585551330798,0.1322957198443575,0.4612850082372323,0.0,0.1619047619047618
0.1376021798365122,0.1351351351351351,0.2991297019255214,0.48046875,0.2929292929292929,0.0918921100559495,0.2946768060836501,0.136186770428015,0.4678747940691927,0.0,0.1333333333333333
0.1498637602179836,0.1633906633906633,0.2599506169399915,0.453125,0.2322222222222222,0.0918921100559495,0.3136882129277566,0.1478599221789878,0.4794069192751236,0.0,0.1619047619047618
0.1457765667574931,0.1695331695331695,0.2599506169399915,0.4453125,0.2322222222222222,0.0918921100559495,0.3517110266159695,0.1731517509727602,0.471169686985173,0.0,0.0380952380952381
0.1512261580381471,0.1916461916461916,0.3208958602508157,0.421875,0.202020202020202,0.0918921100559495,0.4904942965779467,0.1984435797665362,0.4958813838550247,0.0,0.5047619047619047
0.2016348773841961,0.4459459459459459,0.3992540302218754,0.40234375,0.202020202020202,0.0918921100559495,0.5475285171102662,0.2431906614786001,0.42833607907743,0.0,0.7142857142857142
0.1239782016348773,0.6805896805896806,0.2207715319544616,0.1796875,0.0707070707070707,0.0918921100559495,0.4809885931558935,0.3073929961089483,0.3459637561779242,0.0,0.5809523809523809
0.100817438692098,0.6996314496314496,0.0335825703569301,0.08203125,0.0303030303030303,0.0918921100559495,0.4410646387832699,0.3638132295719813,0.2487644151565074,0.0,0.8761904761904761
0.0544959128065395,0.7186732186732187,0.0118164120316358,0.06640625,0.0202020202020202,0.0918921100559495,0.4068441064638783,0.4163424124513604,0.2075782537067545,0.0,0.6095238095238096
0.053133514986376,0.7371007371007371,0.0118164120316358,0.05859375,0.0202020202020202,0.0881550405500069,0.3992395437262357,0.4416342412451328,0.2026359143327841,0.0,0.6761904761904761
0.047683923705722,0.6056511056511057,0.0118164120316358,0.05859375,0.0202020202020202,0.0881550405500069,0.403041825095057,0.4669260700389088,0.2059308072487644,0.0,0.4476190476190476
0.0258855585831062,0.3366093366093365,0.0118164120316358,0.0625,0.0202020202020202,0.0881550405500069,0.4087452471482889,0.5,0.1911037891268533,0.0,0.5904761904761905
0.0190735694822888,0.2272727272727272,0.0118164120316358,0.0625,0.0202020202020202,0.0881550405500069,0.3878326996197718,0.5369649805447487,0.1943986820428336,0.0,0.6190476190476191
0.0272479564032697,0.1732186732186732,0.0118164120316358,0.0625,0.0202020202020202,0.0872207731735212,0.3688212927756654,0.5914396887159512,0.1828665568369027,0.0,0.4952380952380952
0.0136239782016348,0.113022113022113,0.0118164120316358,0.06640625,0.0303030303030303,0.0872207731735212,0.3498098859315589,0.6245136186770424,0.186161449752883,0.0,0.6761904761904761
0.0136239782016348,0.1646191646191646,0.0118164120316358,0.0625,0.0303030303030303,0.0872207731735212,0.3346007604562737,0.6595330739299605,0.1911037891268533,0.0,0.8380952380952381
0.0122615803814713,0.0786240786240786,0.0118164120316358,0.06640625,0.0303030303030303,0.0872207731735212,0.3250950570342205,0.6906614785992211,0.1976935749588139,0.0,0.4285714285714285
0.0081743869209809,0.0405405405405405,0.0118164120316358,0.0703125,0.0303030303030303,0.0872207731735212,0.3193916349809885,0.7003891050583668,0.1943986820428336,0.0,0.2285714285714285
0.0081743869209809,0.0122850122850122,0.0118164120316358,0.078125,0.0303030303030303,0.0872207731735212,0.3003802281368821,0.7062256809338514,0.1943986820428336,0.0,0.1523809523809524
0.0136239782016348,0.0171990171990172,0.0118164120316358,0.10546875,0.0404040404040404,0.0872207731735212,0.2585551330798479,0.6964980544747057,0.2372322899505766,0.0,0.1523809523809524
0.0,0.0098280098280098,0.0335825703569301,0.1484375,0.0404040404040404,0.0872207731735212,0.2224334600760456,0.7023346303501938,0.2520593080724876,0.0,0.0476190476190476
0.0,0.0122850122850122,0.0509954970171656,0.1640625,0.0404040404040404,0.0872207731735212,0.1882129277566539,0.7003891050583668,0.2652388797364086,0.0,0.0
0.0136239782016348,0.0208845208845208,0.0684084236774011,0.2265625,0.0606060606060606,0.0872207731735212,0.2015209125475285,0.7042801556420208,0.2635914332784184,0.0,0.0
0.0,0.0221130221130221,0.0771148870075189,0.2421875,0.0707070707070707,0.0872207731735212,0.182509505703422,0.7178988326848241,0.2833607907742999,0.0,0.0
0.0204359673024523,0.0614250614250614,0.0597019603472834,0.26171875,0.0909090909090909,0.0872207731735212,0.1653992395437262,0.7198443579766511,0.3047775947281713,0.0,0.0
0.0258855585831062,0.0552825552825552,0.07276165534246,0.30859375,0.2121212121212121,0.0872207731735212,0.1787072243346007,0.7256809338521428,0.3064250411861614,0.0,0.0095238095238095
0.0354223433242506,0.0515970515970515,0.0901745820026955,0.3046875,0.1414141414141414,0.0872207731735212,0.2889733840304182,0.7451361867704307,0.2685337726523888,0.0,0.2857142857142857
0.0354223433242506,0.0528255528255528,0.0945278136677543,0.30859375,0.1111111111111111,0.0872207731735212,0.3269961977186311,0.7470817120622577,0.2487644151565074,0.0,0.2666666666666666
0.0354223433242506,0.0737100737100737,0.1250004353231665,0.19140625,0.0808080808080808,0.0872207731735212,0.3479087452471482,0.737354085603112,0.2405271828665568,0.0,0.4952380952380952
0.0299727520435967,0.0614250614250614,0.0814681186725777,0.15234375,0.0808080808080808,0.0872207731735212,0.3840304182509505,0.7237354085603087,0.2388797364085667,0.0,0.2952380952380952
0.0381471389645776,0.0958230958230958,0.07276165534246,0.1171875,0.0808080808080808,0.0872207731735212,0.4068441064638783,0.7120622568093395,0.2405271828665568,0.0,0.2285714285714285
0.0340599455040872,0.0614250614250614,0.0771148870075189,0.11328125,0.0606060606060606,0.0872207731735212,0.4334600760456273,0.6945525291828787,0.2421746293245469,0.0,0.1238095238095238
